"credit_card_number","gender","occupation","transaction_hour","total_transactions","total_spent","average_transaction_value","fraud_transactions"
"4859525594182537","F","Psychotherapist, child","8","25","1876.88","75.07520000000001","0"
"4707867759656333","F","Psychologist, counselling","8","58","4488.95","77.3956896551724","0"
"60416207185","F","Information systems manager","9","42","3157.33","75.1745238095238","0"
"4393520897625","M","Air broker","9","35","2943.9900000000002","84.114","0"
"4683520018489354","M","Editor, magazine features","9","31","2292.73","73.95903225806451","0"
"4502539526809429801","F","Hydrologist","9","89","6508.84","73.13303370786517","0"
"4229733778084049","M","Surgeon","9","50","2966.76","59.33520000000001","0"
"4191109180926792","F","Farm manager","10","46","4792.67","104.18847826086957","0"
"4255397449664185994","M","Designer, interior/spatial","10","54","3405.3199999999997","63.06148148148148","0"
"346208242862904","F","Pharmacist, hospital","11","32","2595.66","81.114375","0"
"4396682467723","M","Catering manager","12","24","1223.48","50.97833333333333","0"
"4449530933957323","F","Occupational psychologist","12","84","3723.0","44.32142857142857","0"
"3589289942931264","F","Development worker, international aid","12","166","10509.419999999998","63.30975903614457","1"
"4492491748959010","M","Advice worker","13","24","2725.26","113.55250000000001","0"
"4446368897795790","M","Geologist, engineering","13","81","8659.85","106.91172839506173","0"
"180018375329178","F","Geophysicist/field seismologist","13","91","6982.900000000001","76.73516483516484","0"
"375904527651269","M","Nurse, mental health","13","49","2014.48","41.11183673469388","0"
"4698163635895795","F","Teacher, adult education","13","28","1942.9799999999998","69.39214285714284","0"
"4904681492230012","F","Comptroller","13","182","5839.550000000001","32.08543956043957","0"
"213175487106448","F","Physicist, medical","13","70","3030.4300000000003","43.29185714285715","0"
"30344654314976","F","Chartered legal executive (England and Wales)","14","34","1813.86","53.34882352941176","1"
"4294930380592","F","Equality and diversity officer","14","92","4167.709999999999","45.3011956521739","0"
"3540862542587229","F","Materials engineer","14","15","943.37","62.891333333333336","1"
"3564182536169293","F","Research scientist (medical)","14","40","1573.94","39.3485","0"
"4969856774088583","F","Advertising account planner","14","32","1452.35","45.3859375","0"
"4348786085525522","M","Information systems manager","15","17","1914.5600000000002","112.62117647058824","0"
"4308156300921054","M","Farm manager","15","21","2300.85","109.56428571428572","0"
"5501083170975659","M","Equities trader","15","46","1902.32","41.35478260869565","0"
"30290551782700","M","Commissioning editor","15","47","2514.1","53.49148936170213","0"
"2297447006766555","F","Landscape architect","15","93","7805.03","83.92505376344086","0"
"4502539526809429801","F","Hydrologist","15","57","4406.51","77.30719298245614","1"
"4600155880464","M","Administrator, arts","16","15","1106.56","73.77066666666666","0"
"6569097840281287","M","Scientist, marine","16","20","2289.71","114.4855","1"
"4979422371139333","F","Product designer","16","85","33658.84999999999","395.9864705882352","1"
"6011626928491360","F","Senior tax professional/tax inspector","16","30","2082.9800000000005","69.43266666666668","0"
"4488941175228467","F","Private music teacher","17","68","4446.23","65.38573529411764","0"
"180067784565096","F","Applications developer","17","91","4723.139999999999","51.90263736263736","0"
"4070511711385545","F","Engineer, mining","17","45","2327.75","51.727777777777774","0"
"676308307625","M","Animal nutritionist","17","37","4394.5","118.77027027027027","1"
"6011388901471808","F","Mining engineer","18","80","8113.569999999999","101.41962499999998","0"
"60416207185","F","Information systems manager","18","83","4311.400000000001","51.94457831325302","0"
"374238209524200","M","Museum education officer","18","43","1512.5299999999997","35.17511627906976","0"
"2274911989136158","M","Materials engineer","19","17","993.5999999999999","58.4470588235294","0"
"376012912828093","M","Claims inspector/assessor","19","34","2091.0199999999995","61.5005882352941","0"
"6011975266774121","F","Accountant, chartered certified","20","17","1310.88","77.11058823529413","0"
"3501365119557234","F","Educational psychologist","20","16","570.75","35.671875","0"
"213186551511454","M","Chief Operating Officer","20","29","1356.9199999999998","46.7903448275862","0"
"38859492057661","M","Nature conservation officer","21","14","613.89","43.84928571428571","0"
"4727244663135968","F","Science writer","21","64","3594.3","56.1609375","0"
"3565423334076143","M","Energy engineer","21","31","2778.8699999999994","89.64096774193547","1"
"6011948324228984","F","Administrator, local government","21","16","1721.55","107.596875","1"
"3513618443244549","F","Financial adviser","22","92","4797.65","52.148369565217386","0"
"4103158249977","M","Petroleum engineer","22","24","1646.88","68.62","0"
"3528407217576457","F","Warden/ranger","22","51","3666.31","71.88843137254902","1"
"3591919803438423","M","Set designer","22","84","10488.980000000001","124.86880952380955","0"
"180081032825079","F","Trading standards officer","23","46","2791.4699999999993","60.684130434782595","3"
"4063094974360571498","F","Scientist, audiological","23","49","2778.5899999999997","56.70591836734693","2"
"4383521454815","M","Academic librarian","0","35","2097.65","59.932857142857145","2"
"376028110684021","M","Tourist information centre manager","0","74","6448.000000000001","87.13513513513514","2"
"376012912828093","M","Claims inspector/assessor","1","51","4453.11","87.31588235294117","0"
"30570197515105","M","Jewellery designer","1","23","1444.63","62.81","0"
"373043435942726","M","Trading standards officer","1","49","4020.9999999999995","82.0612244897959","1"
"30242921189660","M","Technical brewer","1","43","2494.5299999999997","58.012325581395345","0"
"4698163635895795","F","Teacher, adult education","1","9","739.1099999999999","82.12333333333332","0"
"4003771737807706","F","Lecturer, further education","1","52","3395.46","65.2973076923077","3"
"4158945090781624","M","Scientist, marine","1","58","3389.46","58.43896551724138","0"
"60416207185","F","Information systems manager","1","51","3507.86","68.78156862745098","1"
"4128730454058057622","F","Engineer, production","2","85","4864.040000000001","57.22400000000001","0"
"4342532437704183","M","Further education lecturer","2","48","2520.9900000000002","52.520625","0"
"4681601008538160","F","Physiotherapist","2","69","8164.210000000001","118.32188405797103","1"
"376944481517097","F","Scientist, physiological","2","17","1195.49","70.3229411764706","1"
"2227671554547514","F","Geneticist, molecular","2","14","3069.9300000000003","219.2807142857143","2"
"6569097840281287","M","Scientist, marine","2","38","3443.35","90.61447368421052","2"
"3597926034019603","M","Furniture conservator/restorer","3","21","1147.2199999999998","54.6295238095238","0"
"4570636521433188","F","Commercial horticulturist","3","28","3904.4900000000002","139.44607142857143","0"
"2248348993063230","F","Mechanical engineer","3","53","3663.58","69.12415094339623","1"
"213125815021702","M","Psychiatrist","4","60","5826.2699999999995","97.10449999999999","0"
"213178850083780","M","Dealer","4","56","4156.33","74.22017857142858","0"
"341542810616333","M","Colour technologist","4","46","3948.8700000000003","85.84500000000001","0"
"4914700582394237","M","Bookseller","5","34","1723.2","50.682352941176475","0"
"3598304579370089","M","Heritage manager","5","46","3058.3899999999994","66.48673913043477","0"
"3517527805128735","F","Medical secretary","5","33","2738.2","82.97575757575757","0"
"3512365128314616","M","Land/geomatics surveyor","6","67","4174.07","62.299552238805965","0"
"3593399694467427","M","TEFL teacher","6","16","1149.93","71.870625","0"
"4044436772018844508","F","Environmental manager","6","12","1227.87","102.32249999999999","0"
"4783226709001","F","Film/video editor","6","58","2903.65","50.06293103448276","1"
"180049032966888","M","Television/film/video producer","7","74","6312.59","85.30527027027027","0"
"2454076758463217","M","Insurance risk surveyor","7","21","1980.0900000000001","94.29","0"
"3533742182628021","M","Materials engineer","7","48","2708.54","56.42791666666667","0"
"3526826139003047","M","Furniture designer","7","87","4823.429999999999","55.441724137931025","0"
"6534628260579800","F","Claims inspector/assessor","8","48","3109.28","64.77666666666667","1"
"6011305591981276","M","Engineer, automotive","8","50","3067.16","61.343199999999996","0"
"60490596305","F","Programmer, applications","8","53","4898.139999999999","92.4177358490566","0"
"3598895972308782","M","Copy","8","24","1397.1200000000001","58.21333333333334","0"
"5456712664803820","F","Architectural technologist","9","48","3081.6000000000004","64.2","0"
"4897067971111209737","M","Environmental education officer","9","28","1960.23","70.00821428571429","0"
"676281772837","F","Editor, commissioning","10","73","4429.24","60.6745205479452","0"
"3523843138706408","F","Drilling engineer","10","63","3845.83","61.044920634920636","0"
"180067784565096","F","Applications developer","10","104","6466.2699999999995","62.175673076923076","0"
"3598215285024754","F","Librarian, public","10","66","7428.26","112.54939393939394","0"
"3566875419572867","M","Transport planner","10","27","2422.87","89.73592592592593","0"
"30263540414123","M","Geoscientist","10","68","3841.5399999999995","56.49323529411764","0"
"6511349151405438","M","Interpreter","11","71","4616.360000000001","65.01915492957747","0"
"2231186809828225","F","Phytotherapist","12","14","993.2199999999999","70.94428571428571","0"
"30270432095985","F","Environmental consultant","12","193","8297.180000000002","42.99056994818654","0"
"36913587729122","F","Intelligence analyst","12","141","10955.899999999998","77.70141843971629","0"
"568279015842","M","Television floor manager","12","55","6125.009999999999","111.36381818181817","0"
"4116554952971686","F","Primary school teacher","13","20","1101.8799999999999","55.093999999999994","0"
"4501449508569485","M","Bookseller","14","27","3294.83","122.03074074074074","0"
"2720830304681674","F","Pathologist","14","73","5690.34","77.94986301369863","0"
"6515067575568369","M","Land/geomatics surveyor","15","35","2683.89","76.68257142857142","1"
"30428204673351","M","Gaffer","15","99","8655.25","87.42676767676768","0"
"3506042666828517","F","Fine artist","16","60","3284.3500000000004","54.73916666666667","0"
"4010002218955876","F","Animator","16","91","5792.12","63.64967032967033","0"
"4601636330889","M","Tax adviser","16","64","4823.91","75.37359375","1"
"2264937662466770","M","Land","16","180","8507.239999999998","47.262444444444434","0"
"38580485618059","F","Industrial/product designer","16","86","4076.9599999999996","47.40651162790697","0"
"213199865312311","M","Pensions consultant","16","64","2872.6099999999997","44.884531249999995","0"
"4518350514020532","M","Teaching laboratory technician","16","56","4267.29","76.20160714285714","0"
"4710826438164847414","M","Further education lecturer","17","59","2429.65","41.18050847457627","0"
"2280870154157385","F","Transport planner","17","29","1266.3300000000002","43.66655172413794","0"
"581508178315","M","Clothing/textile technologist","17","22","2949.1","134.04999999999998","0"
"676308307625","M","Animal nutritionist","18","31","1874.07","60.453870967741935","0"
"4687263141103","F","Economist","18","32","1441.4","45.04375","1"
"30118423745458","M","Drilling engineer","19","117","7138.6","61.013675213675214","0"
"676281772837","F","Editor, commissioning","20","48","14306.690000000002","298.0560416666667","0"
"676275912597","M","Chief Financial Officer","21","23","2461.77","107.03347826086956","0"
